9669	NA	EIF5B	eukaryotic translation initiation factor 5B	9669	ENSG00000158417

1982	NA	EIF4G2	eukaryotic translation initiation factor 4 gamma, 2	1982	ENSG00000110321

8666	NA	EIF3G	eukaryotic translation initiation factor 3, subunit G	8666	ENSG00000130811

8667	NA	EIF3H	eukaryotic translation initiation factor 3, subunit H	8667	ENSG00000147677

7175	NA	TPR	translocated promoter region, nuclear basket protein	7175	ENSG00000047410

5976	NA	UPF1	UPF1 regulator of nonsense transcripts homolog (yeast)	5976	ENSG00000005007

8894	NA	EIF2S2	eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa	8894	ENSG00000125977

7514	NA	XPO1	exportin 1 (CRM1 homolog, yeast)	7514	ENSG00000082898

8668	NA	EIF3I	eukaryotic translation initiation factor 3, subunit I	8668	ENSG00000084623

1968	NA	EIF2S3	eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa	1968	ENSG00000130741

1983	NA	EIF5	eukaryotic translation initiation factor 5	1983	ENSG00000100664

3837	NA	KPNB1	karyopherin (importin) beta 1	3837	ENSG00000108424


KEGG pathway	Lysine degradation	00310
C=44;O=8;E=1.66;R=4.81;rawP=0.0002;adjP=0.0009
38	NA	ACAT1	acetyl-CoA acetyltransferase 1	38	ENSG00000075239

501	NA	ALDH7A1	aldehyde dehydrogenase 7 family, member A1	501	ENSG00000164904

217	NA	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	217	ENSG00000111275

8985	NA	PLOD3	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3	8985	ENSG00000106397

1743	NA	DLST	dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)	1743	ENSG00000119689

3030	NA	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	3030	ENSG00000084754

1892	NA	ECHS1	enoyl CoA hydratase, short chain, 1, mitochondrial	1892	ENSG00000127884

223	NA	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	223	ENSG00000143149


KEGG pathway	Tryptophan metabolism	00380
C=42;O=8;E=1.59;R=5.04;rawP=0.0002;adjP=0.0009
217	NA	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	217	ENSG00000111275

3030	NA	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	3030	ENSG00000084754

1892	NA	ECHS1	enoyl CoA hydratase, short chain, 1, mitochondrial	1892	ENSG00000127884

4128	NA	MAOA	monoamine oxidase A	4128	ENSG00000189221

38	NA	ACAT1	acetyl-CoA acetyltransferase 1	38	ENSG00000075239

501	NA	ALDH7A1	aldehyde dehydrogenase 7 family, member A1	501	ENSG00000164904

223	NA	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	223	ENSG00000143149

7453	NA	WARS	tryptophanyl-tRNA synthetase	7453	ENSG00000140105


KEGG pathway	PPAR signaling pathway	03320
C=70;O=10;E=2.64;R=3.78;rawP=0.0003;adjP=0.0013
51703	NA	ACSL5	acyl-CoA synthetase long-chain family member 5	51703	ENSG00000197142

10580	NA	SORBS1	sorbin and SH3 domain containing 1	10580	ENSG00000095637

1376	NA	CPT2	carnitine palmitoyltransferase 2	1376	ENSG00000157184

336	NA	APOA2	apolipoprotein A-II	336	ENSG00000158874

3158	NA	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 (mitochondrial)	3158	ENSG00000134240

2171	NA	FABP5	fatty acid binding protein 5 (psoriasis-associated)	2171	ENSG00000164687

5106	NA	PCK2	phosphoenolpyruvate carboxykinase 2 (mitochondrial)	5106	ENSG00000100889

1374	NA	CPT1A	carnitine palmitoyltransferase 1A (liver)	1374	ENSG00000110090

335	NA	APOA1	apolipoprotein A-I	335	ENSG00000118137

2168	NA	FABP1	fatty acid binding protein 1, liver	2168	ENSG00000163586


KEGG pathway	RNA degradation	03018
C=71;O=10;E=2.68;R=3.73;rawP=0.0003;adjP=0.0013
23019	NA	CNOT1	CCR4-NOT transcription complex, subunit 1	23019	ENSG00000125107

1656	NA	DDX6	DEAD (Asp-Glu-Ala-Asp) box helicase 6	1656	ENSG00000110367

27258	NA	LSM3	LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)	27258	ENSG00000170860

57819	NA	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae)	57819	ENSG00000204392

23644	NA	EDC4	enhancer of mRNA decapping 4	23644	ENSG00000038358

51691	NA	NAA38	N(alpha)-acetyltransferase 38, NatC auxiliary subunit	51691	ENSG00000128534

25804	NA	LSM4	LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae)	25804	ENSG00000130520

3329	NA	HSPD1	heat shock 60kDa protein 1 (chaperonin)	3329	ENSG00000144381

28960	NA	DCPS	decapping enzyme, scavenger	28960	ENSG00000110063

2023	NA	ENO1	enolase 1, (alpha)	2023	ENSG00000074800


KEGG pathway	Pentose phosphate pathway	00030
C=27;O=6;E=1.02;R=5.88;rawP=0.0004;adjP=0.0017
5236	NA	PGM1	phosphoglucomutase 1	5236	ENSG00000079739

55276	NA	PGM2	phosphoglucomutase 2	55276	ENSG00000169299

25796	NA	PGLS	6-phosphogluconolactonase	25796	ENSG00000130313

6888	NA	TALDO1	transaldolase 1	6888	ENSG00000177156

2203	NA	FBP1	fructose-1,6-bisphosphatase 1	2203	ENSG00000165140

226	NA	ALDOA	aldolase A, fructose-bisphosphate	226	ENSG00000149925


KEGG pathway	Endocytosis	04144
C=201;O=18;E=7.59;R=2.37;rawP=0.0006;adjP=0.0024
387	NA	RHOA	ras homolog family member A	387	ENSG00000067560

10015	NA	PDCD6IP	programmed cell death 6 interacting protein	10015	ENSG00000170248

7879	NA	RAB7A	RAB7A, member RAS oncogene family	7879	ENSG00000075785

11311	NA	VPS45	vacuolar protein sorting 45 homolog (S. cerevisiae)	11311	ENSG00000136631

9525	NA	VPS4B	vacuolar protein sorting 4 homolog B (S. cerevisiae)	9525	ENSG00000119541

857	NA	CAV1	caveolin 1, caveolae protein, 22kDa	857	ENSG00000105974

84313	NA	VPS25	vacuolar protein sorting 25 homolog (S. cerevisiae)	84313	ENSG00000131475

8411	NA	EEA1	early endosome antigen 1	8411	ENSG00000102189

7037	NA	TFRC	transferrin receptor (p90, CD71)	7037	ENSG00000072274

23527	NA	ACAP2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2	23527	ENSG00000114331

998	NA	CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	998	ENSG00000070831

1213	NA	CLTC	clathrin, heavy chain (Hc)	1213	ENSG00000141367

1785	NA	DNM2	dynamin 2	1785	ENSG00000079805

5371	NA	PML	promyelocytic leukemia	5371	ENSG00000140464

1211	NA	CLTA	clathrin, light chain A	1211	ENSG00000122705

128866	NA	CHMP4B	charged multivesicular body protein 4B	128866	ENSG00000101421

1212	NA	CLTB	clathrin, light chain B	1212	ENSG00000175416

1175	NA	AP2S1	adaptor-related protein complex 2, sigma 1 subunit	1175	ENSG00000042753


KEGG pathway	Cardiac muscle contraction	04260
C=77;O=10;E=2.91;R=3.44;rawP=0.0006;adjP=0.0024
1329	NA	COX5B	cytochrome c oxidase subunit Vb	1329	ENSG00000135940

4513	NA	COX2	cytochrome c oxidase subunit II	4513	NULL

7385	NA	UQCRC2	ubiquinol-cytochrome c reductase core protein II	7385	ENSG00000140740

9377	NA	COX5A	cytochrome c oxidase subunit Va	9377	ENSG00000178741

1327	NA	COX4I1	cytochrome c oxidase subunit IV isoform 1	1327	ENSG00000131143

7388	NA	UQCRH	ubiquinol-cytochrome c reductase hinge protein	7388	ENSG00000173660

7384	NA	UQCRC1	ubiquinol-cytochrome c reductase core protein I	7384	ENSG00000010256

1537	NA	CYC1	cytochrome c-1	1537	ENSG00000179091

1345	NA	COX6C	cytochrome c oxidase subunit VIc	1345	ENSG00000164919

1340	NA	COX6B1	cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous)	1340	ENSG00000126267


KEGG pathway	Tyrosine metabolism	00350
C=41;O=7;E=1.55;R=4.52;rawP=0.0008;adjP=0.0031
128	NA	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	128	ENSG00000197894

4282	NA	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	4282	ENSG00000240972

4128	NA	MAOA	monoamine oxidase A	4128	ENSG00000189221

2805	NA	GOT1	glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)	2805	ENSG00000120053

8639	NA	AOC3	amine oxidase, copper containing 3 (vascular adhesion protein 1)	8639	ENSG00000131471

1312	NA	COMT	catechol-O-methyltransferase	1312	ENSG00000093010

2806	NA	GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	2806	ENSG00000125166


KEGG pathway	Complement and coagulation cascades	04610
C=69;O=9;E=2.61;R=3.45;rawP=0.0011;adjP=0.0041
718	NA	C3	complement component 3	718	ENSG00000125730

5265	NA	SERPINA1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1	5265	ENSG00000197249

3075	NA	CFH	complement factor H	3075	ENSG00000000971

2	NA	A2M	alpha-2-macroglobulin	2	ENSG00000175899

2162	NA	F13A1	coagulation factor XIII, A1 polypeptide	2162	ENSG00000124491

2266	NA	FGG	fibrinogen gamma chain	2266	ENSG00000171557

5340	NA	PLG	plasminogen	5340	ENSG00000122194

2244	NA	FGB	fibrinogen beta chain	2244	ENSG00000171564

2243	NA	FGA	fibrinogen alpha chain	2243	ENSG00000171560


KEGG pathway	Protein export	03060
C=23;O=5;E=0.87;R=5.76;rawP=0.0014;adjP=0.0051
23478	NA	SEC11A	SEC11 homolog A (S. cerevisiae)	23478	ENSG00000140612

6726	NA	SRP9	signal recognition particle 9kDa	6726	ENSG00000143742

6731	NA	SRP72	signal recognition particle 72kDa	6731	ENSG00000174780

60559	NA	SPCS3	signal peptidase complex subunit 3 homolog (S. cerevisiae)	60559	ENSG00000129128

6727	NA	SRP14	signal recognition particle 14kDa (homologous Alu RNA binding protein)	6727	ENSG00000140319


KEGG pathway	Shigellosis	05131
C=61;O=8;E=2.30;R=3.47;rawP=0.0020;adjP=0.0071
1399	NA	CRKL	v-crk sarcoma virus CT10 oncogene homolog (avian)-like	1399	ENSG00000099942

998	NA	CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	998	ENSG00000070831

10095	NA	ARPC1B	actin related protein 2/3 complex, subunit 1B, 41kDa	10095	ENSG00000130429

10109	NA	ARPC2	actin related protein 2/3 complex, subunit 2, 34kDa	10109	ENSG00000163466

1398	NA	CRK	v-crk sarcoma virus CT10 oncogene homolog (avian)	1398	ENSG00000167193

7414	NA	VCL	vinculin	7414	ENSG00000035403

5216	NA	PFN1	profilin 1	5216	ENSG00000108518

3688	NA	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)	3688	ENSG00000150093


KEGG pathway	Fatty acid elongation in mitochondria	00062
C=8;O=3;E=0.30;R=9.93;rawP=0.0026;adjP=0.0090
3030	NA	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	3030	ENSG00000084754

1892	NA	ECHS1	enoyl CoA hydratase, short chain, 1, mitochondrial	1892	ENSG00000127884

10449	NA	ACAA2	acetyl-CoA acyltransferase 2	10449	ENSG00000167315


KEGG pathway	Focal adhesion	04510
C=200;O=16;E=7.55;R=2.12;rawP=0.0039;adjP=0.0132
2885	NA	GRB2	growth factor receptor-bound protein 2	2885	ENSG00000177885

824	NA	CAPN2	calpain 2, (m/II) large subunit	824	ENSG00000162909

1399	NA	CRKL	v-crk sarcoma virus CT10 oncogene homolog (avian)-like	1399	ENSG00000099942

7791	NA	ZYX	zyxin	7791	ENSG00000159840

387	NA	RHOA	ras homolog family member A	387	ENSG00000067560

7408	NA	VASP	vasodilator-stimulated phosphoprotein	7408	ENSG00000125753

1292	NA	COL6A2	collagen, type VI, alpha 2	1292	ENSG00000142173

998	NA	CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	998	ENSG00000070831

1398	NA	CRK	v-crk sarcoma virus CT10 oncogene homolog (avian)	1398	ENSG00000167193

7448	NA	VTN	vitronectin	7448	ENSG00000255604

1291	NA	COL6A1	collagen, type VI, alpha 1	1291	ENSG00000142156

3688	NA	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)	3688	ENSG00000150093

857	NA	CAV1	caveolin 1, caveolae protein, 22kDa	857	ENSG00000105974

2316	NA	FLNA	filamin A, alpha	2316	ENSG00000196924

3691	NA	ITGB4	integrin, beta 4	3691	ENSG00000132470

7414	NA	VCL	vinculin	7414	ENSG00000035403


KEGG pathway	Histidine metabolism	00340
C=29;O=5;E=1.10;R=4.57;rawP=0.0042;adjP=0.0139
4128	NA	MAOA	monoamine oxidase A	4128	ENSG00000189221

501	NA	ALDH7A1	aldehyde dehydrogenase 7 family, member A1	501	ENSG00000164904

217	NA	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	217	ENSG00000111275

3176	NA	HNMT	histamine N-methyltransferase	3176	ENSG00000150540

223	NA	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	223	ENSG00000143149


KEGG pathway	Alanine, aspartate and glutamate metabolism	00250
C=32;O=5;E=1.21;R=4.14;rawP=0.0065;adjP=0.0210
445	NA	ASS1	argininosuccinate synthase 1	445	ENSG00000130707

2673	NA	GFPT1	glutamine--fructose-6-phosphate transaminase 1	2673	ENSG00000198380

2805	NA	GOT1	glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)	2805	ENSG00000120053

56954	NA	NIT2	nitrilase family, member 2	56954	ENSG00000114021

2806	NA	GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	2806	ENSG00000125166


KEGG pathway	Non-homologous end-joining	03450
C=13;O=3;E=0.49;R=6.11;rawP=0.0116;adjP=0.0366
5591	NA	PRKDC	protein kinase, DNA-activated, catalytic polypeptide	5591	ENSG00000253729

2547	NA	XRCC6	X-ray repair complementing defective repair in Chinese hamster cells 6	2547	ENSG00000196419

7520	NA	XRCC5	X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining)	7520	ENSG00000079246


KEGG pathway	Phagosome	04145
C=152;O=12;E=5.74;R=2.09;rawP=0.0128;adjP=0.0395
718	NA	C3	complement component 3	718	ENSG00000125730

1778	NA	DYNC1H1	dynein, cytoplasmic 1, heavy chain 1	1778	ENSG00000197102

811	NA	CALR	calreticulin	811	ENSG00000179218

1520	NA	CTSS	cathepsin S	1520	ENSG00000163131

7879	NA	RAB7A	RAB7A, member RAS oncogene family	7879	ENSG00000075785

8417	NA	STX7	syntaxin 7	8417	ENSG00000079950

3688	NA	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)	3688	ENSG00000150093

11151	NA	CORO1A	coronin, actin binding protein, 1A	11151	ENSG00000102879

821	NA	CANX	calnexin	821	ENSG00000127022

526	NA	ATP6V1B2	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2	526	ENSG00000147416

8411	NA	EEA1	early endosome antigen 1	8411	ENSG00000102189

7037	NA	TFRC	transferrin receptor (p90, CD71)	7037	ENSG00000072274


KEGG pathway	Phenylalanine, tyrosine and tryptophan biosynthesis	00400
C=5;O=2;E=0.19;R=10.59;rawP=0.0132;adjP=0.0399
2805	NA	GOT1	glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)	2805	ENSG00000120053

2806	NA	GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	2806	ENSG00000125166


KEGG pathway	Insulin signaling pathway	04910
C=138;O=11;E=5.21;R=2.11;rawP=0.0156;adjP=0.0448
2885	NA	GRB2	growth factor receptor-bound protein 2	2885	ENSG00000177885

1399	NA	CRKL	v-crk sarcoma virus CT10 oncogene homolog (avian)-like	1399	ENSG00000099942

10580	NA	SORBS1	sorbin and SH3 domain containing 1	10580	ENSG00000095637

1398	NA	CRK	v-crk sarcoma virus CT10 oncogene homolog (avian)	1398	ENSG00000167193

9322	NA	TRIP10	thyroid hormone receptor interactor 10	9322	ENSG00000125733

2203	NA	FBP1	fructose-1,6-bisphosphatase 1	2203	ENSG00000165140

2194	NA	FASN	fatty acid synthase	2194	ENSG00000169710

6194	NA	RPS6	ribosomal protein S6	6194	ENSG00000137154

5106	NA	PCK2	phosphoenolpyruvate carboxykinase 2 (mitochondrial)	5106	ENSG00000100889

5573	NA	PRKAR1A	protein kinase, cAMP-dependent, regulatory, type I, alpha	5573	ENSG00000108946

5834	NA	PYGB	phosphorylase, glycogen; brain	5834	ENSG00000100994


KEGG pathway	Starch and sucrose metabolism	00500
C=54;O=6;E=2.04;R=2.94;rawP=0.0158;adjP=0.0448
5236	NA	PGM1	phosphoglucomutase 1	5236	ENSG00000079739

2548	NA	GAA	glucosidase, alpha; acid	2548	ENSG00000171298

55276	NA	PGM2	phosphoglucomutase 2	55276	ENSG00000169299

178	NA	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	ENSG00000162688

7358	NA	UGDH	UDP-glucose 6-dehydrogenase	7358	ENSG00000109814

5834	NA	PYGB	phosphorylase, glycogen; brain	5834	ENSG00000100994


KEGG pathway	Ascorbate and aldarate metabolism	00053
C=26;O=4;E=0.98;R=4.07;rawP=0.0156;adjP=0.0448
501	NA	ALDH7A1	aldehyde dehydrogenase 7 family, member A1	501	ENSG00000164904

217	NA	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	217	ENSG00000111275

7358	NA	UGDH	UDP-glucose 6-dehydrogenase	7358	ENSG00000109814

223	NA	ALDH9A1	aldehyde dehydrogenase 9 family, member A1	223	ENSG00000143149


KEGG pathway	Pathogenic Escherichia coli infection	05130
C=55;O=6;E=2.08;R=2.89;rawP=0.0171;adjP=0.0475
4691	NA	NCL	nucleolin	4691	ENSG00000115053

387	NA	RHOA	ras homolog family member A	387	ENSG00000067560

998	NA	CDC42	cell division cycle 42 (GTP binding protein, 25kDa)	998	ENSG00000070831

10095	NA	ARPC1B	actin related protein 2/3 complex, subunit 1B, 41kDa	10095	ENSG00000130429

10109	NA	ARPC2	actin related protein 2/3 complex, subunit 2, 34kDa	10109	ENSG00000163466

3688	NA	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)	3688	ENSG00000150093


KEGG pathway	Metabolism of xenobiotics by cytochrome P450	00980
C=71;O=7;E=2.68;R=2.61;rawP=0.0175;adjP=0.0477
128	NA	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	128	ENSG00000197894

373156	NA	GSTK1	glutathione S-transferase kappa 1	373156	ENSG00000197448

8644	NA	AKR1C3	aldo-keto reductase family 1, member C3 (3-alpha hydroxysteroid dehydrogenase, type II)	8644	ENSG00000196139

2950	NA	GSTP1	glutathione S-transferase pi 1	2950	ENSG00000084207

29785	NA	CYP2S1	cytochrome P450, family 2, subfamily S, polypeptide 1	29785	ENSG00000167600

4257	NA	MGST1	microsomal glutathione S-transferase 1	4257	ENSG00000008394

2052	NA	EPHX1	epoxide hydrolase 1, microsomal (xenobiotic)	2052	ENSG00000143819




